Age,Annual_Income,Family_Size,Product_Price,Availability,Discount_Percentage,Previous_Purchases,Website_Visits,Time_Spent_Minutes,Cart_Additions,Need_Score,Purchased
40,60364,5,18397,0,8,5,39,65,15,8,0
30,135227,1,10749,0,41,15,2,49,13,5,1
22,120353,7,23819,0,22,11,25,49,6,1,0
21,188515,6,46745,1,3,20,45,103,2,5,0
45,152735,1,1250,1,29,19,4,14,9,6,0
31,190316,4,14401,1,27,25,15,37,0,7,0
25,97564,2,28534,0,24,5,18,30,5,3,0
26,166149,5,37005,1,21,19,7,14,4,9,0
52,125447,6,20620,1,24,13,27,75,14,3,0
54,39631,2,1610,1,25,23,18,95,17,1,0
38,53500,7,28646,0,49,8,7,92,3,3,1
35,170969,7,14082,0,28,16,29,27,4,7,1
50,78915,1,4015,0,45,11,41,62,9,1,1
25,188449,5,14834,1,40,0,44,3,3,4,1
34,122760,7,22809,1,31,19,33,70,9,7,1
60,46897,1,19736,1,25,21,2,39,19,3,0
48,198352,1,32784,0,27,7,18,19,3,7,0
51,121639,3,11057,1,19,27,46,105,11,4,1
23,133849,6,36806,0,47,11,23,98,8,7,1
39,131118,1,33941,0,1,15,6,92,1,9,0
31,77320,4,35060,0,22,0,43,76,4,5,1
20,88289,7,41075,1,38,2,25,39,15,3,1
29,51941,1,31928,0,4,11,19,10,18,1,0
53,165306,5,40251,1,20,3,8,116,13,3,0
29,95172,7,28229,0,21,9,37,47,14,4,1
62,23376,7,38039,1,48,1,26,89,18,2,1
19,50783,4,8398,0,10,28,29,23,17,4,0
19,192321,1,6580,1,29,8,28,59,10,5,1
32,63025,4,27644,1,27,2,7,90,12,8,0
40,36447,1,45526,0,35,19,36,83,9,5,1
46,36713,6,2957,1,16,19,15,102,6,2,0
34,148869,4,4449,1,20,0,33,20,0,1,0
49,24858,2,1528,0,36,4,5,45,17,9,1
24,79834,3,39591,0,35,4,29,116,3,4,1
47,102060,4,46878,1,24,1,17,44,15,9,0
45,155611,5,23263,0,23,14,45,18,17,9,1
31,169929,3,27777,1,29,0,27,48,18,1,0
61,123898,3,31004,0,41,20,17,75,14,7,1
47,122207,1,15818,0,34,4,4,89,9,6,0
34,156436,4,14909,0,20,6,49,107,6,2,1
49,106366,6,13372,1,5,10,12,1,0,4,0
63,172150,7,11928,0,20,25,23,32,0,5,0
23,188646,3,44531,1,7,9,11,97,0,5,0
41,20869,5,7956,1,4,1,36,64,18,7,0
23,82624,6,11323,0,39,29,12,7,6,2,1
44,191147,6,39513,0,9,28,9,95,14,3,0
35,113676,5,35789,0,30,27,24,90,12,2,1
41,23659,7,8266,0,29,13,18,71,8,7,1
54,187442,5,12737,0,20,23,27,100,13,7,1
41,126888,1,46634,1,35,20,9,46,5,9,1
55,78185,2,978,0,26,4,33,24,6,4,0
51,137136,7,10804,1,37,15,6,69,13,4,0
57,194823,4,8602,1,34,24,33,86,10,6,1
64,82758,3,15366,0,31,1,40,108,2,3,1
32,156203,4,48168,0,25,9,6,36,10,3,0
28,152430,6,34189,1,3,26,4,67,7,9,0
39,111150,3,44456,1,26,17,3,50,5,7,0
41,167318,7,20859,0,35,4,13,59,2,9,0
18,37216,1,15146,1,36,16,26,101,11,2,1
35,61209,4,25370,1,26,10,34,58,17,4,1
61,62987,1,10906,1,46,4,13,102,10,8,1
29,128024,1,41330,0,47,20,47,46,6,9,1
60,171649,7,38088,1,5,23,8,70,9,3,0
45,62320,4,35992,1,17,5,12,116,15,8,0
57,31301,4,29612,1,25,26,8,89,15,8,1
24,146560,7,41054,0,43,21,19,23,14,3,1
40,20891,7,5199,0,23,15,41,12,12,8,1
38,173044,3,30411,1,6,4,10,28,3,6,0
51,70457,6,8652,1,43,20,32,58,3,9,1
28,133389,6,11727,1,13,23,21,108,5,1,0
39,40932,7,25409,0,12,29,23,61,17,9,1
59,24192,5,45856,0,25,15,27,104,0,8,1
52,36128,1,1450,1,42,16,25,96,9,8,1
46,42836,6,12376,1,42,8,7,55,2,8,1
59,44837,2,11839,1,1,21,42,116,13,7,0
45,137028,7,21402,1,45,24,35,89,10,3,1
35,136481,7,38598,1,46,1,2,34,4,6,0
31,145176,3,12484,1,22,18,28,94,1,8,1
35,145172,7,33194,1,27,16,7,101,8,8,0
45,42778,3,2220,0,0,4,42,18,16,4,0
41,63130,5,1093,0,31,1,40,35,18,8,1
25,36708,5,21859,0,11,10,12,48,16,8,0
59,127481,7,18250,1,45,0,17,37,19,1,1
62,175304,1,45488,0,49,8,22,41,9,5,1
25,190484,3,25856,1,34,26,9,6,16,7,1
21,24782,3,48646,0,25,24,3,83,10,8,0
44,177387,2,35649,0,30,5,22,86,6,9,1
53,30052,1,39887,0,11,10,36,96,0,6,0
22,39521,1,35773,0,28,26,39,91,15,5,1
50,89690,6,8390,0,4,7,18,80,2,8,0
51,55546,5,48128,1,34,12,17,90,14,6,1
47,177044,6,16727,1,6,26,27,39,3,2,0
25,124713,1,8038,0,15,11,35,4,3,9,0
56,122617,7,38362,1,31,8,32,16,4,9,1
64,42030,2,2809,0,16,14,3,52,14,1,0
43,191448,7,27729,0,20,4,13,113,10,9,0
54,109831,7,45522,0,26,14,17,19,18,5,0
51,97400,1,49237,1,39,1,18,92,7,9,1
24,38055,6,44286,0,46,14,17,17,10,5,1
57,176565,4,24185,0,14,19,48,45,10,6,1
45,94861,7,46637,1,22,2,16,2,8,9,0
56,141184,7,40663,0,7,9,22,2,13,7,0
56,136524,4,30932,1,24,6,25,88,13,4,0
45,136826,2,23572,1,10,9,1,118,12,6,0
31,56775,5,48950,1,20,25,27,55,0,8,1
55,105909,3,20862,1,9,9,14,91,8,5,0
21,56253,1,9607,1,49,7,28,4,7,4,1
59,71884,6,9678,1,8,12,47,112,17,7,1
35,96497,5,6811,1,47,20,36,100,2,3,1
61,37705,6,16079,1,0,1,43,84,2,4,0
42,195748,5,15149,1,21,11,32,12,1,7,0
24,111640,1,25097,1,5,8,29,54,3,5,0
55,27101,3,40930,1,29,29,17,92,8,1,0
45,82495,1,15933,1,33,0,28,60,14,6,1
22,155815,3,20285,1,12,20,41,29,17,9,1
20,28951,6,21846,1,21,11,21,61,16,3,0
61,158086,2,21957,1,5,11,24,116,10,4,0
48,56180,3,9703,1,40,2,46,46,0,2,1
64,76977,5,11541,1,45,23,35,97,5,3,1
59,83209,2,4670,0,23,7,20,49,13,5,0
37,192980,6,32416,0,20,12,22,18,4,6,0
36,128575,4,18567,1,38,27,4,76,2,2,0
28,70918,2,12945,1,22,27,16,74,18,2,0
57,159291,3,44738,0,4,16,21,24,0,6,0
20,158235,2,42410,0,6,19,44,111,3,1,0
40,153542,6,27043,1,2,27,21,17,15,2,0
24,167615,2,4933,1,12,9,40,107,5,4,0
40,170348,6,39669,0,11,14,41,96,4,1,0
24,140014,4,3440,1,5,23,11,56,6,5,0
63,187953,3,43632,0,33,24,37,89,9,3,1
51,98950,7,12412,1,14,8,44,52,0,1,0
59,27749,5,36712,0,46,17,22,71,18,4,1
36,44182,2,739,1,17,24,20,20,13,1,0
26,97450,7,44288,1,48,7,2,29,3,2,0
35,100543,1,15311,0,2,26,43,83,14,7,1
58,116487,5,13596,1,21,13,11,75,5,1,0
62,130227,2,28945,0,34,10,21,97,19,6,1
59,172455,5,41019,0,27,12,33,50,9,4,1
42,98578,7,30189,0,40,15,49,119,14,6,1
31,136258,1,41245,1,41,13,17,118,18,5,1
61,176484,5,38268,0,11,8,36,15,7,6,0
42,33181,7,29772,1,0,8,14,31,12,5,0
36,64898,5,16045,0,35,18,37,13,18,2,1
56,23405,1,17802,0,29,4,31,56,15,4,1
32,30862,1,8819,0,22,14,4,112,17,7,0
33,48688,1,36127,0,36,28,6,19,8,4,1
44,68017,4,36351,1,27,10,21,70,14,5,0
57,32939,6,19503,1,48,18,13,28,7,2,1
27,124152,6,26909,1,4,5,38,22,16,3,0
21,59585,7,42627,1,35,9,15,28,3,5,0
36,136315,1,25250,1,46,15,5,80,8,4,1
45,124447,7,10326,1,9,28,38,114,7,3,0
38,174014,6,47040,0,4,4,24,33,8,2,0
64,156344,5,37272,1,13,17,18,114,3,9,0
31,195206,1,42272,1,23,18,29,105,7,2,0
50,175337,2,38805,1,27,22,32,45,16,9,1
27,199264,1,34302,1,20,9,7,48,5,4,0
36,179740,1,8829,1,44,9,30,118,9,9,1
47,101560,6,24038,1,39,11,38,115,1,9,1
39,117435,7,37821,0,11,20,26,63,11,5,0
20,89283,3,9866,0,19,2,8,26,18,7,0
54,29297,5,8484,1,31,3,25,87,4,4,0
58,84005,6,25862,0,37,21,30,1,15,4,1
35,148833,7,28824,1,39,23,24,62,4,1,1
28,152679,7,25150,0,41,11,30,93,0,9,1
19,150654,5,20753,1,20,6,5,72,9,8,0
29,106994,7,13607,0,16,11,4,106,1,9,0
23,76305,2,7478,0,0,2,42,103,15,1,0
60,179045,4,42873,1,43,17,9,3,8,2,1
57,174189,3,45855,1,27,18,33,77,6,8,1
61,142688,2,35305,0,1,4,29,84,12,8,0
46,27645,2,11671,1,16,13,31,107,3,1,0
47,62238,5,37420,1,38,22,44,119,6,5,1
19,89694,3,48953,1,13,29,19,116,9,6,0
26,192845,5,30290,1,13,7,45,5,11,5,1
64,36786,4,23680,1,43,21,47,45,1,6,1
19,60693,7,36622,1,47,14,2,12,4,7,1
46,116447,5,6365,0,17,15,20,48,14,6,0
50,177650,1,44589,1,39,28,12,81,10,3,1
27,197480,5,49410,1,33,17,21,14,1,6,1
51,89702,7,6841,0,42,10,31,53,14,9,1
61,104845,1,1937,0,0,1,36,90,18,6,0
25,35076,2,17509,0,41,9,20,94,4,6,1
54,39377,4,17142,1,17,10,44,106,15,5,1
50,160350,7,17161,0,47,4,20,45,7,1,1
64,147368,6,29086,0,33,26,45,32,6,5,1
23,53539,1,20305,0,22,29,36,30,2,1,1
61,146552,4,35243,0,48,20,46,12,7,8,1
57,162512,5,49527,0,15,16,18,100,4,1,0
62,46245,6,6959,0,18,0,6,83,13,8,0
36,173169,5,45607,0,36,24,33,44,1,4,1
49,87092,7,34456,0,5,13,10,25,9,3,0
44,129454,2,21065,1,23,14,18,97,17,4,0
18,152223,7,12954,1,16,6,34,42,16,2,0
60,172770,7,33113,0,47,7,15,21,5,3,1
50,168673,7,31754,1,15,27,3,61,16,4,0
57,177879,5,41948,1,38,15,8,66,16,9,1
49,196374,1,43271,1,47,12,11,101,18,2,1
22,159111,2,23154,0,40,4,46,21,15,3,1
34,67427,4,8292,0,5,2,32,26,1,4,0
25,91839,2,2284,1,15,12,48,32,4,3,1
59,170125,4,45306,0,8,18,42,91,11,3,0
51,136801,3,36119,1,28,11,17,17,0,9,0
26,130845,1,16381,0,3,18,47,4,4,5,0
40,106298,1,5963,1,25,16,30,39,7,9,1
52,109147,4,9802,0,37,10,43,15,9,6,1
24,75413,5,36639,0,25,26,8,33,2,8,0
32,85958,6,13636,1,13,2,40,61,5,1,0
37,51275,5,42188,1,34,28,7,14,12,8,1
42,46597,3,16177,1,48,1,20,90,19,1,1
20,97521,4,25373,1,42,23,12,47,7,9,1
63,114243,3,31152,0,23,25,21,2,17,3,1
41,88908,4,2519,0,7,13,28,84,4,9,0
51,75188,3,13618,1,39,25,28,90,5,8,1
63,54710,4,7496,1,24,21,16,66,1,7,0
39,138493,1,19112,0,3,20,48,48,6,1,0
28,69249,3,40177,0,14,16,10,64,15,7,0
25,54247,3,12081,0,15,1,22,66,9,2,0
56,46408,4,33553,0,10,17,7,48,19,2,0
60,96313,2,2856,1,27,22,4,81,9,9,0
52,25443,2,5123,1,6,14,24,18,1,9,0
63,150270,1,26518,0,49,11,34,51,7,1,1
55,151151,5,21319,0,37,15,41,112,1,7,1
25,116818,5,45426,1,23,15,47,4,1,5,1
54,189417,1,18456,1,30,6,14,81,12,6,0
44,163973,5,17194,0,3,5,44,33,3,1,0
45,193804,6,37953,1,36,13,49,23,6,6,1
57,168579,6,5746,1,34,7,17,53,13,1,0
51,101785,6,47025,0,5,19,45,13,19,4,1
49,146691,7,44027,1,45,24,8,71,4,2,1
32,55391,7,12091,0,32,23,42,58,0,2,1
61,54171,6,19078,0,31,18,13,105,0,1,0
34,135019,4,17576,0,45,18,7,110,18,7,1
50,27485,2,35823,1,37,27,3,63,5,2,0
64,147628,1,24887,1,34,11,24,65,15,7,1
63,130104,4,26257,1,16,8,47,104,11,2,1
33,135427,6,48609,0,31,8,24,42,0,7,1
46,110153,1,49192,1,13,28,7,95,11,4,0
26,57748,2,44891,1,18,26,30,100,19,9,1
50,154950,5,9735,0,23,4,5,89,17,1,0
46,153021,4,15032,1,38,25,40,109,1,3,1
30,171953,2,37011,1,10,29,21,114,17,5,0
38,107150,1,40512,0,6,13,49,105,9,7,1
38,109364,3,35865,1,44,0,8,40,9,7,1
22,135925,4,38076,1,23,2,7,94,5,6,0
27,29958,7,10046,1,23,10,39,102,1,5,1
23,159769,1,19463,1,13,20,2,21,15,5,0
30,107160,1,14487,1,23,3,43,83,4,4,1
18,35493,7,3705,1,10,19,12,80,5,9,0
37,193873,2,49673,0,7,0,28,33,0,8,0
64,41199,1,49862,0,43,5,44,111,3,9,1
63,185560,4,41505,0,14,27,19,70,16,7,0
25,50493,6,9252,1,41,9,28,42,12,5,1
27,131545,7,32998,0,1,26,35,37,11,2,0
26,69002,4,35515,0,23,3,12,72,12,4,0
58,43731,7,30443,0,44,16,28,1,18,6,1
20,158148,1,45139,1,9,25,26,77,15,8,0
28,21071,2,47577,0,31,29,38,26,10,5,1
29,119926,4,47754,1,16,21,6,80,17,9,0
27,147872,3,39541,0,9,20,19,113,17,4,0
42,61410,6,31948,0,21,4,27,39,0,6,0
42,114948,7,43494,0,5,1,9,47,3,4,0
28,61041,5,3829,0,26,0,41,56,8,6,1
53,143616,2,37299,1,19,15,10,110,2,3,0
56,73326,2,31555,0,0,6,10,58,7,8,0
43,189621,5,29912,0,16,20,33,28,8,4,0
31,73096,5,1124,0,0,2,18,113,17,7,0
56,197462,4,26328,1,36,13,10,57,4,8,1
57,197124,1,39907,0,14,21,7,87,4,9,0
18,63167,1,17021,0,0,18,40,71,4,2,0
21,81292,3,32279,1,16,15,32,88,15,3,0
47,95419,6,37459,1,45,21,43,110,4,9,1
29,193211,7,32137,0,44,5,6,72,4,7,1
52,107753,1,33375,0,42,29,19,45,11,7,1
30,161779,3,36792,0,43,24,41,65,6,4,1
48,164212,3,8972,0,37,23,43,4,2,1,1
55,31093,2,25435,1,42,0,34,61,7,8,1
60,124089,2,20707,0,1,6,43,61,19,9,0
40,92043,6,35061,0,17,10,5,43,17,4,0
21,144534,4,24566,0,11,24,19,105,4,1,0
33,156902,5,15862,1,28,17,49,19,5,9,1
24,181680,5,19030,1,22,8,14,86,5,5,0
39,122865,6,4755,0,46,21,10,100,5,6,1
46,144678,3,5119,1,8,2,49,1,10,2,0
28,67287,6,36442,0,7,23,11,19,12,5,0
50,53427,5,39414,0,49,22,31,51,13,1,1
46,179467,3,19764,1,15,27,2,64,16,3,0
56,149849,5,47545,1,22,7,10,63,0,1,0
29,129839,4,49078,1,28,7,21,29,9,1,0
24,112662,2,17024,0,9,22,1,19,1,9,0
56,37970,2,46355,1,11,0,46,43,12,6,0
59,90218,3,49762,0,11,28,31,70,16,8,1
43,94362,6,22646,1,29,9,11,89,18,5,0
57,174443,5,14930,0,9,14,43,39,2,9,0
26,170338,1,12742,0,13,9,10,23,3,4,0
58,170267,4,23186,0,3,25,20,1,5,8,0
51,130949,5,49596,1,46,7,21,61,12,6,1
62,146895,7,38047,1,19,20,37,79,13,5,1
30,47315,1,47891,1,40,28,37,25,8,5,1
53,103804,4,30562,0,38,1,14,4,14,3,0
42,61581,4,39240,1,6,17,5,109,5,4,0
41,196609,2,45302,1,29,1,6,108,19,5,0
61,117357,3,44429,1,40,24,24,1,10,9,1
34,139761,5,32176,1,23,29,16,40,6,3,0
19,133984,4,44882,0,9,20,23,21,17,5,0
30,112449,5,43439,1,44,18,47,119,16,9,1
48,173256,4,41458,0,37,21,38,43,13,1,1
46,174351,6,22303,0,35,8,16,10,7,5,0
45,177642,2,48039,0,16,26,13,66,7,4,0
44,150522,3,44466,0,20,24,45,17,6,1,1
32,63030,1,27956,0,45,24,8,13,8,1,1
48,82245,1,46590,1,2,26,38,91,11,7,0
57,55133,6,45742,1,0,9,32,118,2,6,0
32,194877,7,9586,0,17,29,22,105,0,1,0
50,63998,2,32258,1,1,26,17,112,14,4,0
37,168310,4,14781,0,39,3,5,92,8,7,0
59,135603,2,11801,0,47,20,8,113,16,6,1
29,68245,3,15472,0,3,27,30,10,11,2,0
54,43557,1,26711,0,31,29,19,113,16,9,1
26,90474,5,5623,1,18,0,12,52,12,3,0
40,111228,1,45893,0,19,10,25,10,12,2,0
25,85074,7,20333,1,41,25,44,118,14,1,1
49,78204,7,25055,1,48,21,13,110,17,3,1
31,176647,7,3863,1,48,1,4,47,14,6,1
44,171141,7,47624,1,6,22,10,9,17,1,0
42,175472,3,46359,0,8,3,48,98,4,2,0
30,175218,4,42721,1,6,14,28,46,6,9,0
38,26846,2,19542,0,26,19,5,117,5,1,0
62,191424,1,25982,1,20,24,28,103,4,1,0
48,43694,7,2565,0,34,12,44,68,18,9,1
54,41740,1,4551,0,23,0,31,109,8,3,0
60,50996,7,16161,1,31,21,16,54,10,6,1
22,83874,5,115,1,11,1,23,118,2,3,0
30,117661,2,4510,1,22,5,29,68,6,2,0
45,126945,5,19064,0,35,6,47,4,2,3,1
60,195272,5,5235,1,48,18,21,105,5,4,1
42,42970,7,48692,1,28,3,2,75,18,1,0
52,161967,4,8048,1,2,17,23,1,15,3,0
64,189143,1,4889,0,42,22,16,109,7,7,1
56,173330,6,41128,1,7,8,11,85,18,2,0
24,108890,2,8702,1,33,20,9,59,18,7,1
55,77300,4,7332,0,13,10,2,25,15,4,0
49,81915,6,43919,1,35,4,18,9,7,7,1
20,159516,4,48050,0,47,24,13,25,9,3,1
62,95147,7,4935,0,45,23,45,82,8,7,1
56,96064,7,26166,0,31,0,8,71,15,7,0
54,86535,4,28481,0,6,1,10,110,13,3,0
39,23760,3,36211,0,9,22,27,26,9,6,0
25,187956,3,10869,0,11,2,17,56,3,9,0
34,122715,4,16756,0,39,21,24,49,9,7,1
44,145491,3,919,0,22,16,21,82,19,5,0
50,177094,2,35483,0,10,23,1,65,14,1,0
63,150992,1,13248,0,12,1,16,61,18,8,0
34,194202,6,6169,0,11,0,43,9,10,4,0
59,194953,7,5740,0,6,1,33,10,19,2,0
29,82399,2,36852,0,43,7,6,112,13,9,1
63,187523,1,21374,0,9,12,12,11,14,3,0
44,82278,3,7801,1,6,25,32,96,3,6,0
25,133286,6,19465,0,26,13,48,85,16,3,1
40,180711,2,3139,1,6,20,11,36,0,7,0
59,185693,5,32015,1,49,11,18,56,18,2,1
46,164151,7,43742,1,23,8,2,32,4,4,0
37,157967,4,49854,1,22,27,32,83,17,9,1
33,113515,7,47939,1,24,18,49,72,16,8,1
34,72142,1,44997,1,43,23,49,35,9,8,1
33,147157,1,46989,0,35,19,20,86,8,8,1
36,163624,5,45522,1,32,6,21,4,3,7,1
25,112930,5,41315,0,36,25,36,93,19,6,1
55,199893,4,2587,0,41,9,38,62,18,8,1
55,117812,3,34226,1,38,23,27,63,2,7,1
46,184702,7,27158,0,6,2,47,95,17,1,0
58,90063,2,49941,0,29,18,11,8,2,6,0
53,150990,2,28208,1,30,16,18,119,7,8,1
43,32247,2,8599,0,44,7,17,76,4,5,1
48,37603,3,6231,1,45,17,34,69,0,6,1
61,122099,7,36034,1,36,6,45,61,17,2,1
29,196636,7,25084,1,20,26,26,94,13,2,0
34,20527,4,925,1,33,6,6,63,6,2,0
32,25849,2,1291,1,45,29,43,61,8,6,1
26,70314,1,43194,0,20,22,30,99,13,5,1
56,196796,1,14807,1,39,19,39,37,15,6,1
59,37230,1,39653,1,19,22,32,4,15,6,1
29,112229,5,28869,0,33,25,17,56,5,4,1
49,92495,5,6913,1,7,15,13,43,6,7,0
42,121390,3,26450,1,31,14,46,21,0,9,1
56,193802,2,22125,1,29,13,41,58,10,7,1
35,111937,5,29092,1,28,15,13,16,8,6,0
32,133723,1,17017,1,4,26,6,53,0,3,0
49,23323,5,43927,1,29,23,22,18,17,6,1
23,151517,7,22994,1,11,8,33,57,9,8,0
61,102945,1,34075,0,38,22,33,95,12,8,1
60,161035,2,25092,1,26,21,4,38,4,4,0
52,140801,7,43836,0,12,20,14,32,7,5,0
51,166509,3,1337,1,46,9,48,112,12,4,1
55,167927,4,5043,1,9,14,35,97,15,2,0
22,101947,4,26619,1,35,25,27,19,6,5,1
35,161919,7,26856,0,30,22,6,84,7,1,0
33,154308,1,43160,0,15,9,1,48,17,2,0
25,81897,5,21320,0,38,1,43,74,8,7,1
42,138636,5,47898,1,44,4,28,26,10,5,1
49,33487,1,28794,1,35,28,29,110,16,8,1
43,97384,2,48333,0,25,7,32,82,13,6,1
39,33155,7,28350,0,43,5,28,45,1,8,1
48,31255,1,14042,1,19,5,27,45,14,2,0
60,140860,2,33327,1,33,0,10,15,17,8,0
27,153051,3,41709,1,36,15,18,100,4,9,1
29,145596,3,12869,0,7,17,4,18,0,8,0
45,172377,7,16603,0,3,2,38,31,15,7,0
23,94543,1,10547,1,28,6,41,15,11,8,1
37,55094,3,8609,1,30,11,42,102,13,2,1
22,186170,5,22965,1,1,9,32,93,16,6,0
40,184842,2,16234,0,24,21,5,106,0,7,0
26,29734,4,16301,1,37,20,22,15,13,9,1
46,59605,4,41453,0,2,24,48,65,14,3,0
33,97932,3,19036,0,45,9,22,101,11,6,1
63,144109,2,13358,0,41,22,2,105,16,8,1
39,47881,5,21862,1,42,8,41,87,8,4,1
25,182249,4,3328,1,4,26,43,46,2,5,0
37,60122,5,49328,0,21,10,34,75,11,2,0
31,55297,5,3510,0,15,18,2,102,12,7,0
56,131513,4,508,1,8,26,46,16,1,8,1
54,56680,4,47597,0,47,7,36,55,14,6,1
51,103452,3,5873,1,8,27,40,30,1,9,1
28,71044,7,36865,1,48,24,8,93,4,3,1
57,195156,2,40175,1,11,17,33,41,8,9,0
50,185261,1,9279,1,46,3,33,67,13,9,1
48,164582,2,5717,0,41,1,4,104,12,9,1
61,110502,1,2801,1,3,12,18,17,3,6,0
51,42152,4,4007,0,48,22,19,26,7,9,1
24,104738,5,13941,0,17,13,10,118,6,7,0
40,177517,2,25430,0,17,19,42,73,16,8,1
63,152267,5,49927,1,41,29,41,81,5,8,1
24,124533,2,13507,1,42,27,30,101,7,8,1
42,45433,7,48191,0,32,21,22,64,7,3,1
20,156377,6,32299,1,41,23,39,95,12,6,1
55,68648,2,26386,1,2,14,38,58,7,7,0
37,62113,5,19959,1,37,29,1,95,4,4,0
51,123504,6,6916,1,16,12,30,75,8,4,0
61,150431,3,49793,1,11,5,5,102,19,7,0
61,193714,7,16648,0,10,19,47,86,1,2,0
47,53062,4,26931,1,16,5,26,110,2,8,0
34,91633,3,17468,1,34,0,46,3,3,6,1
27,61604,3,19145,0,40,14,31,113,18,9,1
52,157750,2,33485,1,49,5,39,28,6,5,1
37,52121,4,12205,0,5,26,41,96,8,1,0
35,199575,7,24744,0,34,14,12,4,5,7,0
62,145015,6,5739,1,5,14,17,40,2,4,0
61,106940,2,30430,0,31,13,18,102,13,4,1
44,36494,1,11716,0,10,9,2,75,12,3,0
53,195257,2,20680,1,42,28,49,57,12,5,1
40,160750,6,32868,0,38,26,24,65,0,6,1
49,188704,5,27074,1,12,7,28,47,14,3,0
27,66235,7,45473,0,12,3,39,80,4,8,0
28,152720,7,47826,1,38,24,10,34,1,2,0
55,101213,2,30650,0,45,21,47,45,4,7,1
23,36489,1,47712,1,33,5,33,32,16,1,1
58,97281,2,24861,1,2,19,24,44,0,9,0
64,156890,6,10801,0,31,23,11,110,3,9,1
51,128190,7,20922,0,3,20,8,97,14,5,0
53,144613,1,15070,1,39,27,27,11,14,2,1
54,184221,4,21292,0,0,16,26,36,15,6,0
34,178384,6,35947,0,8,22,12,13,12,5,0
57,188196,7,23203,0,48,23,35,57,13,4,1
57,124222,2,49634,1,49,21,15,84,1,2,1
29,21316,7,28957,1,6,6,21,25,9,5,0
38,80046,1,43746,1,26,11,37,70,4,8,1
57,98643,6,17411,0,2,22,30,37,2,2,0
36,117504,4,21543,0,21,3,5,90,19,7,0
20,135594,5,17044,0,15,13,17,4,10,3,0
35,84042,3,34057,1,7,3,26,109,12,6,0
36,148295,1,15074,1,4,29,34,26,1,4,0
64,174174,5,47084,1,48,15,33,82,6,6,1
23,134430,4,46993,1,29,27,18,13,2,2,0
33,145782,5,35236,0,27,0,25,72,12,5,0
25,183029,2,26414,0,26,17,41,51,5,2,1
35,163944,3,29952,0,49,18,30,47,8,8,1
60,70094,1,5053,1,21,20,37,33,19,9,1
56,67719,6,24382,0,29,9,20,107,1,8,0
29,141103,7,11337,0,36,24,45,80,11,1,1
62,148826,4,37248,1,6,4,2,42,14,5,0
27,170765,3,28548,1,49,12,13,103,15,4,1
24,70478,4,31871,0,29,5,40,31,2,4,1
63,63677,7,45821,1,12,29,42,40,13,7,1
18,161832,5,2688,0,21,22,20,87,0,4,0
53,31584,4,14915,0,10,3,6,116,15,1,0
38,22106,4,6456,1,4,15,11,16,5,3,0
54,164741,5,20169,1,21,7,46,56,14,8,1
41,45223,5,41989,0,14,15,25,74,14,7,0
42,55706,7,14795,1,38,10,42,36,2,2,1
24,178554,3,20883,1,36,21,10,95,3,7,1
59,80369,1,1503,0,30,26,31,108,16,2,1
34,185215,5,41259,0,28,0,43,96,12,6,1
46,175312,3,28427,0,38,21,4,85,1,8,1
47,30015,7,2385,1,16,17,25,80,0,3,0
24,102164,4,8962,1,40,3,28,56,19,3,1
50,71500,4,1828,1,5,10,24,93,5,8,0
24,83925,6,11530,0,40,19,35,114,4,8,1
41,110979,2,34117,1,16,9,41,48,5,6,1
28,116355,5,33746,0,33,15,5,109,17,1,0
26,74909,7,29022,1,22,28,33,80,0,3,1
29,31565,3,11643,0,29,9,11,58,12,7,0
52,47597,6,49749,1,12,4,8,15,5,2,0
21,85623,3,26663,0,29,25,21,72,19,9,1
53,160504,1,25653,0,48,27,32,15,11,9,1
45,94300,6,48960,0,19,17,5,21,9,2,0
30,111837,7,40570,0,5,21,34,64,18,6,0
40,69314,3,7678,1,30,10,9,85,2,2,0
36,61965,5,21363,1,18,2,38,7,14,1,0
59,117449,3,10768,1,5,8,43,52,13,9,0
54,87957,2,17022,1,33,14,32,19,3,5,1
56,194787,4,12332,1,27,21,10,86,6,1,0
41,48317,4,9192,0,12,18,12,46,9,7,0
33,139191,6,34334,1,9,18,35,38,13,3,0
50,86753,3,44075,1,40,4,39,13,1,6,1
29,55242,3,40582,0,44,5,18,90,0,4,1
51,152001,3,18217,1,6,3,23,44,15,3,0
24,126262,3,33358,1,17,11,12,22,15,6,0
28,119806,2,31290,1,21,4,31,71,12,8,1
48,118724,5,23195,0,13,2,11,116,0,6,0
46,33580,2,18402,0,35,9,34,35,5,6,1
30,124134,7,10326,1,7,12,27,3,3,5,0
48,115967,7,41034,0,11,3,21,99,1,5,0
19,40742,2,11003,1,39,23,10,111,6,1,1
56,37833,2,22509,0,47,7,13,16,13,4,1
32,116421,4,42546,0,32,0,45,45,0,8,1
28,91347,7,14985,1,23,19,47,16,9,6,1
51,94155,2,6199,0,41,1,25,66,5,7,1
56,109791,3,26176,1,38,3,13,102,7,9,1
21,164599,2,49449,0,13,20,41,81,8,8,1
28,134527,3,43027,1,48,0,6,38,10,4,1
46,61057,6,46678,0,4,27,35,24,5,7,0
19,64261,7,9826,1,18,20,28,86,7,3,0
33,151114,5,9640,1,2,6,20,50,15,5,0
56,42769,4,8202,1,0,4,20,87,16,3,0
30,42449,5,12854,1,39,22,41,108,6,7,1
